Ano,Continente,País,Setor,Consumo_Energia_Renovável (MWh),Consumo_Energia_Fóssil (MWh),Emissões_CO2 (toneladas),PIB (milhões de USD),População (milhões)
2019,Oceania,Rússia,Indústria,6250.399119580029,7662.0898389554095,25217.862290074365,4275928.799054516,44.336004466023006
2005,Europa,Brasil,Residencial,3774.5312271160747,9827.166629260964,62375.66407041879,1777294.3216549847,58.21715218278807
2017,Ásia,China,Transporte,6442.274021877063,18090.709985368594,25878.110188868246,4959121.886554276,92.9903103936035
2009,África,Rússia,Transporte,6003.798416966648,14728.325776455265,68131.13224551533,1452390.2818713235,146.67282877093382
2006,Europa,Estados Unidos,Transporte,6701.385390417543,11236.490964517305,91308.90134315734,4360141.041327874,106.24410235041138
2016,América do Sul,Rússia,Comercial,4024.7166965665992,14002.128019684347,-67666.54062370508,2902805.332080961,111.85540366755599
2011,África,Austrália,Indústria,4369.500201634141,5650.439815474036,156808.2324780593,3805976.381213572,30.2191281195001
2020,África,Austrália,Indústria,6494.3569878340095,16938.553542500966,138605.15061269718,3317930.9986747447,125.3926439347252
2009,Oceania,China,Comercial,5963.035651694822,11779.035392900534,107156.4992027429,4572781.025639087,86.14455627230852
2005,Oceania,China,Transporte,5349.401852767631,11160.753981412065,48879.61862568401,4630002.725645713,56.062703404923944
2022,Ásia,China,Indústria,1852.0382819212236,14971.530649092918,167424.32100849392,67344.10052700248,101.14990445674839
2018,América do Norte,Rússia,Comercial,7083.425236845493,9204.987156732825,75550.0115560546,4886108.036614971,106.47332124442116
2016,África,Rússia,Indústria,3277.998924674941,13595.755464949289,63493.05507338195,7410434.26450534,14.889124690599445
2000,Oceania,Brasil,Indústria,5435.0283546889095,12926.791508765262,163233.67695024135,5368331.41652723,13.294961419065345
2004,África,Estados Unidos,Transporte,8038.390482488214,11453.715299316998,83389.27967412074,2919747.163975073,135.8411122839678
2016,Oceania,Índia,Indústria,5072.611800571314,10994.381989899382,160096.68097145006,6792020.755846731,104.24846850435776
2014,Europa,China,Indústria,5159.527500011601,12196.502668692216,165604.31855271966,4750145.144240462,37.62403669453437
2001,Ásia,Brasil,Comercial,8326.953746276322,4193.02163480925,163798.70695669332,4221454.879555251,117.99872476684426
2010,América do Sul,Estados Unidos,Residencial,3383.914304890561,13788.870191158236,57746.7569093881,6067272.269965957,186.00978399348776
2014,América do Sul,China,Comercial,3110.854297383491,7106.148182008559,157662.5328775374,6447651.921241492,136.08857084151245
2002,Ásia,Brasil,Transporte,3751.8838218415867,14190.707416295472,145898.18347584768,8343060.093141192,163.4278022017171
2019,América do Sul,Austrália,Comercial,3624.7810007014677,5959.933429331177,122270.35890578225,7670668.668655539,79.54369185547338
2017,Ásia,Austrália,Indústria,4846.793680871195,8203.657697897153,118971.80213551939,5274511.956927854,105.88603976365096
2015,Ásia,Brasil,Residencial,5833.129555334734,11187.5010157244,168480.70136599807,5875231.7838173825,145.47009663903188
2001,Ásia,Índia,Transporte,4481.09521244619,1682.9766649909234,185454.45781651116,1525700.7298749178,138.1657724480848
2000,África,Índia,Comercial,7896.031308567855,9291.279111001251,121149.08793204628,7782393.509288128,135.24218995569996
2005,América do Sul,Rússia,Residencial,2723.296608561975,9614.502308366773,99228.89930209068,1520897.3714205795,87.83649994857944
2018,Oceania,Rússia,Indústria,8905.14552632171,8782.374785743836,25452.292970681578,4474647.92413813,2.759340244539871
2019,Europa,Rússia,Comercial,8942.173428203912,13737.131263443442,180901.1474897591,3268316.7864519064,121.92088844469401
2003,Oceania,Estados Unidos,Comercial,5692.81196672576,3676.0277542499753,126996.46203738352,3948361.1461700466,167.62714178247518
2010,Oceania,Brasil,Residencial,7449.014897640916,11645.777827369422,55569.55483153686,6432468.930279644,156.39604007614824
2007,África,Estados Unidos,Comercial,5079.5122123026,13761.61330797927,35552.51690726259,2512522.9568962133,61.7073166940219
2003,Ásia,Brasil,Comercial,5221.208756253419,9005.31610869807,57212.125423121695,6379245.628858634,98.99218074358218
2002,Ásia,Brasil,Residencial,8000.767950300116,6336.222740946293,16827.55353700822,7016669.43040075,24.552041623141392
2006,América do Sul,China,Residencial,3158.45004430678,13907.205269049493,203292.8887271254,5029436.148056431,41.87927716668432
2019,América do Sul,Rússia,Comercial,5632.422360665314,15700.054105775418,182853.767068041,5770184.409859929,59.559865615615536
2014,América do Sul,Brasil,Indústria,8458.11048906283,-1267.5837597961781,112675.27864431655,3485232.0021807156,164.3663459767477
2022,Europa,Índia,Indústria,7364.34759307797,8961.936724223466,80527.70945114257,9452304.511429034,63.59726981142349
2014,Ásia,China,Transporte,3309.4680486694288,9613.961476632661,219897.30834436647,6692321.135121698,114.18309624711688
2011,África,China,Indústria,5596.949494511577,7742.703657856839,117293.35455967723,7349330.910752172,105.38173696314128
2001,América do Sul,Brasil,Indústria,4302.5735597424855,6144.32308616451,23113.366673282,6470611.576020678,100.1229324098428
2016,América do Norte,Rússia,Transporte,4656.03061579553,9945.6326908759,68540.57964839143,4361368.420908832,32.477312623558134
2009,Ásia,Índia,Residencial,4242.505747341654,5339.820270483374,79874.78153794594,3356234.4694172326,88.4518133059072
2019,América do Sul,Austrália,Indústria,5142.6837164483495,10734.668977902465,69879.74335930825,3483730.2494477713,175.8956568754918
2013,América do Norte,Índia,Indústria,3026.3276491915394,13011.817716003929,109321.18343126102,8475680.506493594,77.33151752684915
2018,Oceania,Rússia,Indústria,5132.520713331773,4790.965081545537,57121.744524296686,5622933.575865735,86.67209929829185
2015,Ásia,Austrália,Residencial,6002.42836262336,5756.137609913686,65027.334442022475,8510961.242696865,101.96955969808235
2019,Oceania,Brasil,Transporte,3361.9397242819186,9657.758379477262,154325.00411026733,7401882.505744932,61.63539401109024
2000,África,Índia,Transporte,5883.598859741,6497.718899979239,27710.317343115472,5304175.091693967,44.56649568050476
2003,América do Norte,China,Indústria,4180.110022243135,9709.908460695804,106560.33189769463,2299184.838241457,116.03797363468742
2007,América do Norte,Austrália,Residencial,3423.470975405322,2411.258280382346,64161.981356892604,5546529.720485332,81.71314493700876
2020,Oceania,Brasil,Indústria,-373.0726850555802,6510.691616611862,112432.5846174757,4573209.980696997,55.71599244047443
2009,América do Norte,China,Indústria,6197.703212634854,11140.84468003495,90435.66613116035,5569694.478203757,182.5210901789157
2013,Ásia,Rússia,Residencial,6899.782729319137,10229.456277032277,87121.28914757783,3180397.6265919115,181.1744332538305
2020,América do Sul,China,Residencial,1293.8014916134039,2526.409411383095,89454.34826583862,4583727.3839005465,110.1329891660707
2014,América do Norte,Brasil,Residencial,3457.4984565768345,10955.49441403705,136912.8585572695,5862200.064971785,0.9201364621731472
2020,África,China,Residencial,9270.601432909098,13379.814794570659,204629.3169547008,4977653.66333964,67.35839614452186
2002,Ásia,China,Transporte,-679.2969629347554,7867.236827330261,43654.939856432786,7860421.510299531,139.3154679027076
2002,África,Rússia,Transporte,1974.1950312895965,9374.261482511527,28346.275119905113,6964239.146212731,-1.7651934991586273
2006,América do Norte,China,Transporte,2672.8108393379125,1446.70895295439,101404.33788570233,6993653.116251117,20.76679027591844
2019,América do Norte,Brasil,Residencial,6654.706795668002,13613.978094911705,49545.69919366751,7955431.236956759,116.68612885433718
2000,África,Austrália,Transporte,4234.389606213569,4799.453229168001,93110.34883578954,7378512.4392584935,176.32284921322918
2004,Europa,Índia,Residencial,1897.5017401514315,14866.079156615175,61624.535327165344,5269362.570639757,25.930986936487585
2011,Ásia,China,Comercial,7544.054294981878,15826.50128030669,177691.16865601199,4832786.319239667,63.71902559820435
2019,Ásia,Rússia,Indústria,6677.5714520506,5486.932083068266,166854.88481307996,4649140.508899282,17.92026178200996
2006,Ásia,Estados Unidos,Comercial,5365.550509739714,12707.194104438851,60458.41323462113,5604091.673498876,289.5331876021034
2015,Oceania,Austrália,Indústria,5291.8494318082085,9472.505390627728,155261.65128073323,7227773.22787958,87.04284838932489
2020,América do Sul,Rússia,Comercial,6179.63321828317,6086.714879467996,77068.35356760805,5709743.144766651,81.00738964181069
2003,América do Sul,Rússia,Residencial,5752.613511407334,15325.221311622332,129814.22337779679,3206443.5955651877,75.2371769484601
2009,Europa,China,Indústria,4975.345689828686,14221.928792848143,81395.6343022612,1777142.1301643802,58.401205841303884
2017,América do Sul,Brasil,Comercial,8411.552668860151,6589.103550791773,122817.89828272688,7958226.157320826,182.3968722826683
2010,América do Norte,Índia,Indústria,4497.146912267765,6776.06907768499,185054.55778307296,7469743.250313831,64.02241446446155
2003,Europa,Estados Unidos,Residencial,4718.486032826317,9806.414549923282,27260.242949388266,6992633.609327912,108.49089306327566
2011,Europa,Austrália,Transporte,7026.051415144735,5334.536894581457,75897.52368330234,5541757.364753641,51.68835222407916
2013,Ásia,Estados Unidos,Transporte,5581.483143649987,11343.164778054903,14602.232166298942,2355986.065202442,63.60314439492676
2020,Europa,Rússia,Transporte,5978.169860934149,8771.39759829051,6041.1221897331125,7031375.254242478,84.72086036759318
2014,América do Sul,Rússia,Transporte,6914.924500156624,1315.6958114778135,191971.91526458436,7861605.369474013,191.19093637973748
2022,África,Austrália,Transporte,5919.671369353562,-981.9173403457808,146126.18076864592,9341967.006733868,146.67370015009337
2017,América do Sul,Austrália,Indústria,5309.510887284783,5134.103503343532,132888.98516080098,6046090.353727974,6.018770889965566
2002,América do Sul,China,Comercial,6836.034622460858,13082.217311380087,139177.81595844036,8843301.52532884,37.20390177526157
2007,América do Sul,Rússia,Residencial,4556.938810056113,9632.474996718433,42976.9287727991,344301.89096973743,66.53442215771078
2004,Ásia,Índia,Indústria,2725.971299651752,12043.247614511567,93073.63911966018,3884922.809995915,113.18127048288497
2000,América do Sul,China,Residencial,2410.4557384205714,5630.842923279776,136182.6278441347,4733353.132947517,133.42986939222578
2022,Ásia,Índia,Indústria,7945.144491356699,5081.283123604087,52808.99068353779,1855893.385969541,93.61652610540473
2020,América do Norte,Estados Unidos,Comercial,6831.473196821746,14389.277889972334,146004.50821679915,3457223.352086438,56.9537620815821
2012,Europa,Austrália,Residencial,6885.391854692832,10180.973477159494,146397.9817111023,4547040.503483873,128.80516518979303
2020,Europa,Brasil,Indústria,4838.558493179392,15205.827849275209,136811.12378394656,2487176.055277873,137.3069149030965
2018,África,Rússia,Comercial,4578.0646836839,16176.205294751611,35013.905731938685,5490421.532370705,41.073331862872855
2015,Ásia,Rússia,Transporte,3779.1975414677763,4422.187255654034,87931.46596732285,3705664.3598732334,22.634119634501815
2012,América do Norte,China,Transporte,7204.99552955605,9091.320476284183,136612.9610832494,1034918.5390391927,22.689956915658556
2021,Ásia,China,Transporte,6048.511936731349,14777.59130200745,-1605.7943245784845,5851502.926957851,176.1453338529323
2007,Oceania,Rússia,Comercial,-263.56911625027806,14053.26321508379,163137.556286074,9218664.763246544,80.4023942158929
2000,Europa,Estados Unidos,Residencial,3734.9571258333517,10993.212609886026,67043.37595626159,3565281.605442648,109.60193426052746
2014,Europa,Brasil,Indústria,3238.723831461638,10426.444637847973,110431.69164342077,5361489.3664385285,16.335793471346477
2002,Europa,Austrália,Transporte,2646.482773221048,3435.510904557401,125226.00444445512,6676456.016259836,63.490394430806916
2018,Oceania,Estados Unidos,Residencial,1557.2338694665982,20410.396394997642,60279.58222888988,6312413.390162585,146.5010724211722
2018,América do Norte,Rússia,Comercial,3318.45676424314,17680.675443810993,138326.08308032498,8631282.617760267,123.59083350911128
2001,Europa,Austrália,Residencial,7508.149234499229,12652.749566955055,111255.89833700436,5045629.391799886,116.32819771517592
2016,África,Austrália,Residencial,4455.86764800804,17480.53954089454,111853.26003648707,6083513.161722733,237.22300827363534
2002,Oceania,Austrália,Transporte,2355.451613553157,8828.647389521235,61353.03127057111,8339749.963480542,138.0373795227195
2017,África,Brasil,Indústria,6024.996751028505,847.6017709303087,81006.81211050088,5435987.19370194,209.69769473393345
2016,Ásia,Rússia,Transporte,7897.3170931542545,6573.511813373581,110465.41271988241,4158481.7812912418,74.26514699233182
2001,Europa,China,Residencial,3662.5638411915234,7063.657808670887,91450.81825826479,7999930.276670867,57.03098203259436
2015,Ásia,Estados Unidos,Comercial,3554.2407610009823,2693.1452908756055,153727.34517860095,2612821.34544307,70.32117527520336
2011,Europa,China,Comercial,2134.192975440229,12967.815459088511,144309.5219803633,3641822.9015618386,108.07812966170147
2019,Oceania,Austrália,Indústria,4265.401702542999,23707.59020629136,98628.83024045105,6291300.32775377,-1.13269192424535
2007,África,Índia,Residencial,5749.721366025496,13734.175384181723,134545.28069117182,7567329.020369033,70.84446200656608
2001,Ásia,China,Transporte,856.4338349933487,11634.333812300341,97397.96534254742,7615023.341777327,37.223494501212414
2016,África,Austrália,Comercial,3435.5858093974653,11424.219808737233,-22624.22954132197,6051260.372044518,109.8388768492207
2002,América do Norte,Brasil,Residencial,6309.129782578888,17663.509346864008,88980.67207946104,7684252.935668219,125.40505697447404
2013,África,Estados Unidos,Comercial,4749.936490308399,8933.341847432617,23807.523330286,7114345.403095324,95.83158635694606
2010,América do Norte,China,Comercial,5779.636290968747,8681.987586242354,83020.62449772576,5460312.492294437,3.6896579932248272
2019,Europa,Índia,Indústria,3269.278411016256,11346.032126283173,66327.61624487696,4782419.9561072355,69.77223191844716
2001,África,Rússia,Transporte,1778.0776735627815,17552.577455862513,132544.82987185812,5263256.581622832,145.7662406111627
